"State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_type_TCPD","Party_ID","Max_Poll_No","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest"
"Andhra_Pradesh",16,6,2014,4,0,4,4,"MOTHA SARADA","F","RPI(KH)",6836,"SC",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.62,"yes",200,0.02,2.27,"GEAP343","Local Party",14880,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,5,"JALLURI VENKATESWARLU (J.V)","M","IND",6636,"SC",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.6,"yes",194,0.02,2.27,"GEAP351","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,6,"TUMMALAPALLI SATYA RAMAKRISHNA","M","JaSPa",6442,"GEN",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.59,"yes",2084,0.19,2.27,"GEAP323","Local Party",16138,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,7,"None of the Above","NOTA","NOTA",4358,"NULL",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.4,"yes",532,0.05,2.27,"","NOTA",5897,0,TRUE,7,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,8,"TEKUMUDI VENKATA RAO","M","PPOI",3826,"GEN",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.35,"yes",70,0.01,2.27,"GEAP330","Local Party",6298,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,9,"DONKA LEELAVATHI","F","IND",3756,"GEN",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.34,"yes",283,0.03,2.27,"GEAP344","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,10,"KOLA VENKATA PRASAD VARMA","M","RJD",3473,"GEN",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.32,"yes",962,0.09,2.27,"GEAP350","State-based Party",12103,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,11,"MUTHABATHULA RATNA KUMAR","M","BSP",2511,"SC",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.23,"yes",155,0.01,2.27,"GEAP319","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,12,"SRINIVAS DANGETI","M","AAAP",2356,"GEN",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.21,"yes",449,0.04,2.27,"GEAP315","State-based Party",13,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,13,"KARRA VENKATA APPALA NARASIMHA RAO","M","IND",1907,"GEN",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.17,"yes",70,0.01,2.27,"GEAP314","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,14,"ROKKAM DAYAKAR","M","RP(K)",1837,"SC",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.17,"yes",140,0.01,2.27,"GEAP316","Local Party",6935,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,15,"DONAM NEELAKANTAM","M","IND",1697,"SC",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.15,"yes",202,0.02,2.27,"GEAP327","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,16,"ARJUNARAO YEGUPATI","M","CPI(ML)(L)",1495,"SC",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.14,"yes",78,0.01,2.27,"GEAP335","Local Party",9890,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,17,"GUTTULA ANNAPURNA SESHAGIRI RAO (BATHPARTY-SESHU)","M","IND",1417,"GEN",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.13,"yes",17,0,2.27,"GEAP333","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,18,"VINJAMALLA CHITTI BABU","M","IND",1400,"SC",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.13,"yes",164,0.01,2.27,"GEAP328","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,19,"CHAGANTI SURYANARAYANA MURTY","M","IND",1236,"GEN",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.11,"yes",75,0.01,2.27,"GEAP76675","Independents",10809,0,TRUE,3,"IND",10809,,,TRUE,0,FALSE,FALSE,TRUE
"Andhra_Pradesh",16,6,2014,4,0,4,20,"PEPAKAYALA SUBHA RAJENDRA","M","IND",1161,"GEN",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.11,"yes",39,0,2.27,"GEAP336","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,21,"KUNCHE RAMADAS","M","IND",1122,"SC",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.1,"yes",212,0.02,2.27,"GEAP331","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,22,"MERLA BHAVANI SANKARA PRASAD","M","IND",910,"GEN",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.08,"yes",414,0.04,2.27,"GEAP322","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,6,2014,4,0,4,23,"PRABHAKARA RAO MADIKI","M","IND",496,"SC",1099999,1418290,"KAKINADA","GEN","SEEMANDHRA",22,77.56,0.05,"yes",0,0,2.27,"GEAP317","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,1,"DR PANDULA RAVINDRA BABU","M","TDP",594547,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,53.04,"no",120576,10.76,2.17,"GEAP15049","State-based Party",8300,0,TRUE,1,"",,,,,1,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,2,"PINIPE VISWARUPU","M","YSRCP",473971,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,42.28,"no",461789,41.2,2.17,"GEAP15041","State-based Party",8615,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,3,"AITHABATHULA JOGESWARA VENKATA BUTCHI MAHESWARA RAO","M","INC",12182,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,1.09,"yes",2251,0.2,2.17,"GEAP30529","National Party",3482,0,TRUE,3,"TDP",8300,,,FALSE,1,TRUE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,4,"G.V.HARSHA KUMAR","M","JaSPa",9931,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.89,"yes",2712,0.24,2.17,"GEAP76683","Local Party",16138,0,TRUE,3,"INC",3482,,,FALSE,2,TRUE,TRUE,TRUE
"Andhra_Pradesh",16,7,2014,4,0,4,5,"GEDDAM SAMPADA RAO","M","BSP",7219,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.64,"yes",1078,0.1,2.17,"GEAP79712","State-based Party",16651,0,TRUE,2,"BSP",16651,,,TRUE,0,FALSE,FALSE,TRUE
"Andhra_Pradesh",16,7,2014,4,0,4,6,"None of the Above","NOTA","NOTA",6141,"NULL",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.55,"yes",1581,0.14,2.17,"","NOTA",5897,0,TRUE,8,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,7,"KUNCHE PEDASATYANARAYANA","M","PPOI",4560,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.41,"yes",1327,0.12,2.17,"GEAP15045","Local Party",6298,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,8,"KONKI VENKATA RAO","M","RP(K)",3233,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.29,"yes",366,0.03,2.17,"GEAP15054","Local Party",6935,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,9,"VIJAYA CHAKRAVARTHY PANTHAGADA","M","RPI(KH)",2867,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.26,"yes",1183,0.11,2.17,"GEAP15048","Local Party",14880,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,10,"VADDI WINSTON CHURCHILL","M","IND",1684,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.15,"yes",513,0.05,2.17,"GEAP15047","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,11,"YALANGI RAMESH","M","IND",1171,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.1,"yes",61,0.01,2.17,"GEAP76685","Independents",10809,0,TRUE,3,"IND",10809,,,TRUE,0,FALSE,FALSE,TRUE
"Andhra_Pradesh",16,7,2014,4,0,4,12,"KASI CHANDRAMOULI","M","IND",1110,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.1,"yes",248,0.02,2.17,"GEAP15043","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,13,"UNDRU GANI RAJU","M","IND",862,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.08,"yes",38,0,2.17,"GEAP15040","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,14,"BHASKARA RAO BUNGA","M","IND",824,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.07,"yes",199,0.02,2.17,"GEAP15053","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,7,2014,4,0,4,15,"KOMMU SATYAVATHI","F","IND",625,"SC",1120927,1357865,"AMALAPURAM","SC","SEEMANDHRA",14,82.55,0.06,"yes",0,0,2.17,"GEAP15042","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,1,"MURALI MOHAN MAGANTI","M","TDP",630573,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,54.62,"no",167434,14.5,2.17,"GEAP354","State-based Party",8300,0,TRUE,2,"TDP",8300,,,TRUE,1,FALSE,FALSE,TRUE
"Andhra_Pradesh",16,8,2014,4,0,4,2,"BODDU VENKATARAMANA CHOWDARY","M","YSRCP",463139,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,40.12,"no",441896,38.28,2.17,"GEAP380","State-based Party",8615,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,3,"DURGESH KANDULA","M","INC",21243,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,1.84,"yes",9525,0.83,2.17,"GEAP362","National Party",3482,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,4,"MULLAPUDI SATYANARAYANA","M","JaSPa",11718,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,1.02,"yes",4262,0.37,2.17,"GEAP355","Local Party",16138,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,5,"None of the Above","NOTA","NOTA",7456,"NULL",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,0.65,"yes",1377,0.12,2.17,"","NOTA",5897,0,TRUE,9,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,6,"MARRE BABJI","M","BSP",6079,"SC",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,0.53,"yes",598,0.05,2.17,"GEAP357","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,7,"KOLLABATHULA RICHMOND CAREY","M","GaAP",5481,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,0.47,"yes",4091,0.35,2.17,"GEAP363","Local Party",3076,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,8,"ILLA GOVINDA RAJAN","M","IND",1390,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,0.12,"yes",34,0,2.17,"GEAP360","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,9,"CHEEKATLA VENKATESWARA RAO","M","IND",1356,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,0.12,"yes",27,0,2.17,"GEAP378","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,10,"SANGISETTI SRINIVASA RAO","M","PPOI",1329,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,0.12,"yes",47,0,2.17,"GEAP375","Local Party",6298,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,11,"MUTYALA RAMBABU","M","IND",1282,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,0.11,"yes",291,0.03,2.17,"GEAP364","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,12,"MEDA SRINIVAS","M","RPC(S)",991,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,0.09,"yes",2,0,2.17,"GEAP376","Local Party",6772,0,TRUE,2,"RPC(S)",6772,,,TRUE,0,FALSE,FALSE,TRUE
"Andhra_Pradesh",16,8,2014,4,0,4,13,"PALLA VENKATA NAIDU(PRADEEP)","M","IND",989,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,0.09,"yes",224,0.02,2.17,"GEAP356","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,14,"POLU PEDA VENGALA REDDY","M","IND",765,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,0.07,"yes",175,0.02,2.17,"GEAP368","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,8,2014,4,0,4,15,"ANNAMDEVULA DHARMA RAO","M","IND",590,"GEN",1154381,1421276,"RAJAHMUNDRY","GEN","SEEMANDHRA",14,81.22,0.05,"yes",0,0,2.17,"GEAP377","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,1,"GOKARAJU GANGA RAJU","M","BJP",540306,"GEN",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,49.62,"no",85351,7.84,2.38,"GEAP403","National Party",1605,0,TRUE,1,"",,,,,1,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,2,"VANKA RAVINDRANATH","M","YSRCP",454955,"GEN",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,41.78,"no",427872,39.29,2.38,"GEAP401","State-based Party",8615,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,3,"KANUMURU BAPI RAJU","M","INC",27083,"GEN",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,2.49,"yes",3823,0.35,2.38,"GEAP51444","National Party",3482,0,TRUE,5,"INC",3482,,,TRUE,2,FALSE,TRUE,TRUE
"Andhra_Pradesh",16,9,2014,4,0,4,4,"GITADAS DAS","F","pjdl",23260,"GEN",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,2.14,"yes",14769,1.36,2.38,"GEAP385","Local Party",6198,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,5,"CHINTAPALLI KANAKA RAO","M","BSP",8491,"GEN",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,0.78,"yes",487,0.04,2.38,"GEAP397","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,6,"None of the Above","NOTA","NOTA",8004,"NULL",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,0.74,"yes",1166,0.11,2.38,"","NOTA",5897,0,TRUE,10,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,7,"SAROJA  POLASAPALLI","F","JaSPa",6838,"GEN",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,0.63,"yes",130,0.01,2.38,"GEAP396","Local Party",16138,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,8,"NALLI RAJESH","M","RP(K)",6708,"SC",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,0.62,"yes",2476,0.23,2.38,"GEAP384","Local Party",6935,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,9,"S.V.P.K.H.G.KRISHNAM RAJU","M","PPOI",4232,"GEN",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,0.39,"yes",1946,0.18,2.38,"GEAP393","Local Party",6298,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,10,"SHIVAJI GOTTUMUKKALA","M","IND",2286,"SC",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,0.21,"yes",681,0.06,2.38,"GEAP387","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,11,"BADAMPUDI SIVA","M","IND",1605,"GEN",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,0.15,"yes",255,0.02,2.38,"GEAP404","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,12,"ADDANKI (SEKHAR BABU) DORABABU","M","IND",1350,"GEN",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,0.12,"yes",52,0,2.38,"GEAP386","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,13,"VOLETI VENKATA LAKSHMANA RAO","M","IND",1298,"GEN",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,0.12,"yes",17,0,2.38,"GEAP383","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,14,"VANGALAPUDI YASHYAA","M","IND",1281,"SC",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,0.12,"yes",31,0,2.38,"GEAP392","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,9,2014,4,0,4,15,"MEDAPATI  VARAHALA REDDY","M","IND",1250,"GEN",1088947,1325028,"NARSAPURAM","GEN","SEEMANDHRA",14,82.18,0.11,"yes",0,0,2.38,"GEAP400","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,1,"MAGANTI VENKATESWARA RAO (BABU)","M","TDP",623471,"GEN",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,51.88,"no",101926,8.48,2.17,"GEAP50659","State-based Party",8300,0,TRUE,5,"TDP",8300,,,TRUE,2,FALSE,FALSE,TRUE
"Andhra_Pradesh",16,10,2014,4,0,4,2,"THOTA CHANDRA SEKHAR","M","YSRCP",521545,"GEN",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,43.4,"no",509775,42.42,2.17,"GEAP15057","State-based Party",8615,0,TRUE,2,"PRAP",6132,,,FALSE,0,TRUE,FALSE,TRUE
"Andhra_Pradesh",16,10,2014,4,0,4,3,"MUSUNURI NAGESWARA RAO","M","INC",11770,"GEN",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.98,"yes",100,0.01,2.17,"GEAP15060","National Party",3482,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,4,"NETALA RAMESH BABU","M","BSP",11670,"SC",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.97,"yes",4126,0.34,2.17,"GEAP15068","State-based Party",16651,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,5,"None of the Above","NOTA","NOTA",7544,"NULL",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.63,"yes",3061,0.25,2.17,"","NOTA",5897,0,TRUE,11,"NOTA",5897,,,TRUE,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,6,"GOVADA VIJAYA KUMARI","F","pjdl",4483,"SC",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.37,"yes",512,0.04,2.17,"GEAP15063","Local Party",6198,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,7,"U VENKATESWARARAO (U.V)","M","IND",3971,"GEN",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.33,"yes",548,0.05,2.17,"GEAP15055","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,8,"MENDEM SANTOSH KUMAR ( PEDABABULU)","M","ILP(AP)",3423,"SC",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.28,"yes",550,0.05,2.17,"GEAP15058","Local Party",3457,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,9,"K.V.V.SATYANARAYANA","M","JaSPa",2873,"GEN",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.24,"yes",152,0.01,2.17,"GEAP15059","Local Party",16138,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,10,"C.V.SARADA DEVI","F","IND",2721,"GEN",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.23,"yes",403,0.03,2.17,"GEAP15067","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,11,"SAVANAPUDI NAGARAJU","M","MCPI",2318,"SC",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.19,"yes",995,0.08,2.17,"GEAP15066","Local Party",5399,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,12,"U .V. RAMA RAO","M","PPOI",1323,"GEN",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.11,"yes",3,0,2.17,"GEAP15069","Local Party",6298,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,13,"K.VIJAYA LAKSHMI PANDIT","F","IND",1320,"GEN",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.11,"yes",18,0,2.17,"GEAP15056","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,14,"GANGADHARA RAO NANNAPANENI","M","IND",1302,"GEN",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.11,"yes",90,0.01,2.17,"GEAP15070","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,15,"ASHOK YANTRAPATI","M","MaSP",1212,"SC",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.1,"yes",461,0.04,2.17,"GEAP15061","Local Party",5238,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,10,2014,4,0,4,16,"JULURI BHASKARA VEERA VENKATA ANIL KUMAR GUPTA","M","IND",751,"GEN",1201697,1427764,"ELURU","GEN","SEEMANDHRA",15,84.17,0.06,"yes",0,0,2.17,"GEAP15065","Independents",10809,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,11,2014,4,0,4,1,"KONAKALLA NARAYANA RAO","M","TDP",587280,"GEN",1141065,1369311,"MACHILIPATNAM","GEN","SEEMANDHRA",11,83.33,51.47,"no",81057,7.1,2.17,"GEAP79752","State-based Party",8300,0,TRUE,2,"TDP",8300,,,TRUE,2,FALSE,TRUE,TRUE
"Andhra_Pradesh",16,11,2014,4,0,4,2,"KOLUSU PARTHA SARATHY","M","YSRCP",506223,"GEN",1141065,1369311,"MACHILIPATNAM","GEN","SEEMANDHRA",11,83.33,44.36,"no",492112,43.13,2.17,"GEAP15079","State-based Party",8615,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
"Andhra_Pradesh",16,11,2014,4,0,4,3,"SISTLA RAMESH","M","INC",14111,"GEN",1141065,1369311,"MACHILIPATNAM","GEN","SEEMANDHRA",11,83.33,1.24,"yes",5940,0.52,2.17,"GEAP15080","National Party",3482,0,TRUE,1,"",,,,,0,FALSE,FALSE,FALSE
